nb calls to err function, mse, train  acc, train score, pop score var, pop score stddev, pop score mean, pop score median, pop size, nb inputs, nb hid units, nb outputs, nb hid layers, is pop diverse, mutation scheme, ensemble acc, ensemble score, val acc, val score, gens, test acc, test score, mutation scheme, nb replicates
9,0.0234525,93.154,92.5209,-1,-1,-1,-1,-1,9,2,1,1,1,-1,-1,-1,89.7059,89.1794,9,91.60080000000001,92.64709999999999,1
19,0.016535,94.37649999999999,93.8073,-1,-1,-1,-1,-1,9,2,1,1,1,-1,-1,-1,93.3824,92.7894,19,91.60080000000001,92.64709999999999,1
29,0.0160257,94.621,94.02679999999999,-1,-1,-1,-1,-1,9,2,1,1,1,-1,-1,-1,91.9118,91.1032,29,91.60080000000001,92.64709999999999,1
39,0.013492,95.11,94.6062,-1,-1,-1,-1,-1,9,3,1,1,1,-1,-1,-1,93.3824,92.7894,39,91.60080000000001,92.64709999999999,1
49,0.0127935,94.8655,94.3271,-1,-1,-1,-1,-1,9,3,1,1,1,-1,-1,-1,94.1176,93.6195,49,91.60080000000001,92.64709999999999,1
58,0.0121375,93.8875,93.31180000000001,-1,-1,-1,-1,-1,9,4,1,1,1,-1,-1,-1,94.1176,93.6195,58,91.60080000000001,92.64709999999999,1
68,0.0113727,94.621,94.08620000000001,-1,-1,-1,-1,-1,9,4,1,1,1,-1,-1,-1,93.3824,92.85339999999999,68,91.60080000000001,92.64709999999999,1
78,0.0113727,94.621,94.08620000000001,-1,-1,-1,-1,-1,9,4,1,1,1,-1,-1,-1,93.3824,92.85339999999999,78,91.60080000000001,92.64709999999999,1
88,0.0113727,94.621,94.08620000000001,-1,-1,-1,-1,-1,9,4,1,1,1,-1,-1,-1,93.3824,92.85339999999999,88,91.60080000000001,92.64709999999999,1
98,0.0113727,94.621,94.08620000000001,-1,-1,-1,-1,-1,9,4,1,1,1,-1,-1,-1,93.3824,92.85339999999999,98,91.60080000000001,92.64709999999999,1
